index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU0525762       ,MPU0525762       ,"Contribution of materials intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.594,99.409,99.363,99.221,99.052,98.941,99.093,99.181,99.277,99.358,99.602,99.392,99.424,99.497,99.463,99.398,99.415,99.566,99.522,99.548,99.668,99.889,99.721,99.911,100.109,100.0,100.302,99.918,99.903,99.552,99.629,99.456,100.71,99.134,
MPU0525763       ,MPU0525763       ,"Contribution of materials intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-0.2,0.0,-0.1,-0.2,-0.1,0.2,0.1,0.1,0.1,0.2,-0.2,0.0,0.1,0.0,-0.1,0.0,0.2,0.0,0.0,0.1,0.2,-0.2,0.2,0.2,-0.1,0.3,-0.4,0.0,-0.4,0.1,-0.2,1.3,-1.6,
MPU0525772       ,MPU0525772       ,"Contribution of services intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,77.217,64.992,66.699,57.163,54.623,50.567,57.0,56.491,61.89,67.75,78.614,74.26,77.002,89.542,84.224,70.829,70.573,81.091,84.668,91.567,91.036,85.8,93.907,95.704,109.292,100.0,107.239,65.242,62.108,42.436,34.048,27.404,23.245,24.57,
MPU0525773       ,MPU0525773       ,"Contribution of services intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-15.8,2.6,-14.3,-4.4,-7.4,12.7,-0.9,9.6,9.5,16.0,-5.5,3.7,16.3,-5.9,-15.9,-0.4,14.9,4.4,8.1,-0.6,-5.8,9.4,1.9,14.2,-8.5,7.2,-39.2,-4.8,-31.7,-19.8,-19.5,-15.2,5.7,
MPU0525782       ,MPU0525782       ,"Contribution of intermediate inputs intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,77.701,64.942,66.618,56.733,54.047,49.88,56.605,56.108,61.781,67.811,79.005,73.872,76.565,89.027,83.346,69.61,69.261,80.116,83.278,90.078,90.044,86.095,92.837,95.536,110.252,100.0,108.161,64.411,61.064,41.246,33.075,26.502,22.652,23.596,
MPU0525783       ,MPU0525783       ,"Contribution of intermediate inputs intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-16.4,2.6,-14.8,-4.7,-7.7,13.5,-0.9,10.1,9.8,16.5,-6.5,3.6,16.3,-6.4,-16.5,-0.5,15.7,3.9,8.2,0.0,-4.4,7.8,2.9,15.4,-9.3,8.2,-40.4,-5.2,-32.5,-19.8,-19.9,-14.5,4.2,
MPU0531012       ,MPU0531012       ,"Total factor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,92.976,91.252,90.543,89.363,88.453,91.046,90.138,89.857,90.124,89.107,90.989,87.304,88.612,87.514,88.579,89.84,89.575,89.249,91.086,87.843,91.997,90.909,89.626,94.425,97.396,100.0,101.95,101.419,99.823,98.876,98.86,99.014,99.239,98.014,
MPU0531013       ,MPU0531013       ,"Total factor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,-1.9,-0.8,-1.3,-1.0,2.9,-1.0,-0.3,0.3,-1.1,2.1,-4.0,1.5,-1.2,1.2,1.4,-0.3,-0.4,2.1,-3.6,4.7,-1.2,-1.4,5.4,3.1,2.7,2.0,-0.5,-1.6,-0.9,0.0,0.2,0.2,-1.2,
MPU0531032       ,MPU0531032       ,"Combined inputs for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,53.802,59.182,61.065,64.995,65.215,65.508,66.501,69.291,68.525,73.11,73.186,78.446,79.988,84.884,85.078,89.24,94.39,104.137,112.839,115.233,107.841,100.511,98.511,97.965,96.54,100.0,103.162,106.767,114.415,119.971,119.878,120.929,125.96,125.396,
MPU0531033       ,MPU0531033       ,"Combined inputs for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,10.0,3.2,6.4,0.3,0.4,1.5,4.2,-1.1,6.7,0.1,7.2,2.0,6.1,0.2,4.9,5.8,10.3,8.4,2.1,-6.4,-6.8,-2.0,-0.6,-1.5,3.6,3.2,3.5,7.2,4.9,-0.1,0.9,4.2,-0.4,
MPU0531042       ,MPU0531042       ,"Capital input for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,64.283,66.974,69.636,70.553,72.255,72.181,73.356,74.213,75.298,76.533,77.916,79.91,82.188,84.223,85.792,87.76,89.723,91.86,94.329,96.518,98.666,100.226,100.671,100.399,100.17,100.0,100.153,100.515,101.101,102.199,103.55,105.044,106.324,107.298,
MPU0531043       ,MPU0531043       ,"Capital input for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,4.2,4.0,1.3,2.4,-0.1,1.6,1.2,1.5,1.6,1.8,2.6,2.9,2.5,1.9,2.3,2.2,2.4,2.7,2.3,2.2,1.6,0.4,-0.3,-0.2,-0.2,0.2,0.4,0.6,1.1,1.3,1.4,1.2,0.9,
MPU0531052       ,MPU0531052       ,"Labor input for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,81.041,83.363,84.924,84.557,83.723,79.821,83.264,84.645,85.584,87.674,89.227,88.251,90.843,91.16,91.691,93.675,99.796,102.109,103.942,107.19,106.337,102.053,98.543,94.962,96.177,100.0,103.746,103.762,107.35,109.702,115.537,122.559,123.483,123.052,
MPU0531053       ,MPU0531053       ,"Labor input for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,2.9,1.9,-0.4,-1.0,-4.7,4.3,1.7,1.1,2.4,1.8,-1.1,2.9,0.3,0.6,2.2,6.5,2.3,1.8,3.1,-0.8,-4.0,-3.4,-3.6,1.3,4.0,3.7,0.0,3.5,2.2,5.3,6.1,0.8,-0.3,
MPU0531062       ,MPU0531062       ,"Labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,58.128,61.092,61.528,64.883,65.058,71.095,69.316,71.152,70.096,72.401,72.382,74.902,75.059,78.423,79.547,83.549,83.2,89.761,97.56,93.452,92.642,89.052,89.012,96.621,97.346,100.0,102.332,105.301,107.873,109.785,104.86,100.142,103.882,102.671,
MPU0531063       ,MPU0531063       ,"Labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,5.1,0.7,5.5,0.3,9.3,-2.5,2.6,-1.5,3.3,0.0,3.5,0.2,4.5,1.4,5.0,-0.4,7.9,8.7,-4.2,-0.9,-3.9,0.0,8.5,0.8,2.7,2.3,2.9,2.4,1.8,-4.5,-4.5,3.7,-1.2,
MPU0531072       ,MPU0531072       ,"Capital productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,77.818,80.635,79.399,82.323,79.835,82.629,81.715,83.897,82.018,85.121,85.465,85.706,86.24,88.201,87.842,91.355,94.235,101.177,108.959,104.876,100.552,91.168,87.702,92.137,93.866,100.0,105.013,107.728,112.968,116.071,114.448,113.987,117.567,114.546,
MPU0531073       ,MPU0531073       ,"Capital productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,3.6,-1.5,3.7,-3.0,3.5,-1.1,2.7,-2.2,3.8,0.4,0.3,0.6,2.3,-0.4,4.0,3.2,7.4,7.7,-3.7,-4.1,-9.3,-3.8,5.1,1.9,6.5,5.0,2.6,4.9,2.7,-1.4,-0.4,3.1,-2.6,
MPU0531082       ,MPU0531082       ,"Capital intensity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,74.698,75.763,77.491,78.814,81.49,86.041,84.827,84.809,85.464,85.056,84.691,87.395,87.034,88.914,90.557,91.455,88.29,88.717,89.538,89.107,92.134,97.679,101.493,104.867,103.707,100.0,97.447,97.747,95.489,94.584,91.622,87.854,88.36,89.633,
MPU0531083       ,MPU0531083       ,"Capital intensity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,1.4,2.3,1.7,3.4,5.6,-1.4,0.0,0.8,-0.5,-0.4,3.2,-0.4,2.2,1.8,1.0,-3.5,0.5,0.9,-0.5,3.4,6.0,3.9,3.3,-1.1,-3.6,-2.6,0.3,-2.3,-0.9,-3.1,-4.1,0.6,1.4,
MPU0531152       ,MPU0531152       ,"Contribution of capital intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,90.86,91.102,91.523,91.985,92.77,95.704,94.902,94.896,95.14,94.984,94.849,95.825,95.691,96.415,97.025,97.36,96.187,96.336,96.607,96.474,97.432,99.34,100.649,101.805,101.393,100.0,98.999,99.116,98.278,97.961,96.933,95.601,95.781,96.229,
MPU0531153       ,MPU0531153       ,"Contribution of capital intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.3,0.5,0.5,0.9,3.2,-0.8,0.0,0.3,-0.2,-0.1,1.0,-0.1,0.8,0.6,0.3,-1.2,0.2,0.3,-0.1,1.0,2.0,1.3,1.1,-0.4,-1.4,-1.0,0.1,-0.8,-0.3,-1.0,-1.4,0.2,0.5,
MPU0531162       ,MPU0531162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.596,98.592,98.594,98.599,98.596,98.596,98.563,98.573,98.6,98.638,98.705,98.836,98.993,99.144,99.255,99.385,99.467,99.534,99.61,99.674,99.763,99.881,99.963,100.018,100.021,100.0,100.008,100.031,100.032,100.04,100.037,100.025,100.03,100.04,
MPU0531163       ,MPU0531163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0531172       ,MPU0531172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,92.522,92.762,93.159,93.588,94.356,97.321,96.544,96.514,96.724,96.52,96.298,97.131,96.821,97.403,97.939,98.144,96.874,96.955,97.141,96.943,97.802,99.559,100.746,101.809,101.383,100.0,98.95,98.998,98.134,97.778,96.731,95.398,95.551,95.963,
MPU0531173       ,MPU0531173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.3,0.4,0.5,0.8,3.1,-0.8,0.0,0.2,-0.2,-0.2,0.9,-0.3,0.6,0.6,0.2,-1.3,0.1,0.2,-0.2,0.9,1.8,1.2,1.1,-0.4,-1.4,-1.1,0.0,-0.9,-0.4,-1.1,-1.4,0.2,0.4,
MPU0531182       ,MPU0531182       ,"Contribution of labor composition to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.728,99.776,99.843,99.833,99.825,99.757,99.636,99.718,99.779,99.818,99.754,99.691,99.656,99.66,99.709,99.787,99.839,99.875,99.879,99.902,99.93,99.944,99.934,99.918,99.958,100.0,100.084,100.081,100.12,100.131,100.191,100.215,100.225,100.24,
MPU0531183       ,MPU0531183       ,"Contribution of labor composition to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.1,0.0,0.0,-0.1,-0.1,0.1,0.1,0.0,-0.1,-0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,
MPU0531192       ,MPU0531192       ,"Contribution of research and development (R&D) intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.975,99.975,99.976,99.977,99.98,99.984,99.988,99.991,99.994,99.997,99.998,100.001,100.003,100.007,100.011,100.012,100.009,100.007,100.005,100.004,100.003,100.002,100.001,100.001,100.0,100.0,100.0,100.0,100.001,100.002,100.003,100.004,100.006,100.009,
MPU0531193       ,MPU0531193       ,"Contribution of research and development (R&D) intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0531202       ,MPU0531202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.605,99.621,99.642,99.677,99.707,99.724,99.719,99.726,99.734,99.739,99.757,99.786,99.809,99.815,99.79,99.805,99.827,99.843,99.865,99.876,99.892,99.928,99.964,99.993,99.997,100.0,100.035,100.079,100.103,100.132,100.156,100.169,100.188,100.209,
MPU0531203       ,MPU0531203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0531512       ,MPU0531512       ,"Real sectoral output for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,50.023,54.005,55.29,58.082,57.685,59.642,59.943,62.263,61.758,65.146,66.591,68.487,70.879,74.285,75.361,80.173,84.55,92.941,102.78,101.225,99.21,91.374,88.291,92.504,94.026,100.0,105.174,108.282,114.212,118.623,118.511,119.736,125.002,122.905,
MPU0531513       ,MPU0531513       ,"Real sectoral output for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,8.0,2.4,5.0,-0.7,3.4,0.5,3.9,-0.8,5.5,2.2,2.8,3.5,4.8,1.4,6.4,5.5,9.9,10.6,-1.5,-2.0,-7.9,-3.4,4.8,1.6,6.4,5.2,3.0,5.5,3.9,-0.1,1.0,4.4,-1.7,
MPU0531552       ,MPU0531552       ,"Energy input for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,7.458,12.644,17.258,23.72,28.356,32.867,43.057,54.657,61.074,74.463,81.428,90.979,85.484,98.509,116.169,94.8,99.94,107.524,122.321,120.531,100.371,93.728,89.278,100.612,91.403,100.0,110.727,123.353,145.577,157.281,163.696,169.89,183.082,188.087,
MPU0531553       ,MPU0531553       ,"Energy input for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,69.5,36.5,37.4,19.5,15.9,31.0,26.9,11.7,21.9,9.4,11.7,-6.0,15.2,17.9,-18.4,5.4,7.6,13.8,-1.5,-16.7,-6.6,-4.7,12.7,-9.2,9.4,10.7,11.4,18.0,8.0,4.1,3.8,7.8,2.7,
MPU0531562       ,MPU0531562       ,"Materials input for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,169.475,193.696,189.763,202.765,199.981,195.966,167.879,149.897,118.993,101.246,75.406,65.511,68.659,66.127,36.176,37.868,42.368,67.292,79.538,92.184,101.746,83.185,48.765,66.159,80.711,100.0,111.834,119.193,139.886,145.6,144.293,166.726,175.714,163.746,
MPU0531563       ,MPU0531563       ,"Materials input for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,14.3,-2.0,6.9,-1.4,-2.0,-14.3,-10.7,-20.6,-14.9,-25.5,-13.1,4.8,-3.7,-45.3,4.7,11.9,58.8,18.2,15.9,10.4,-18.2,-41.4,35.7,22.0,23.9,11.8,6.6,17.4,4.1,-0.9,15.5,5.4,-6.8,
MPU0531572       ,MPU0531572       ,"Services Input for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,38.527,45.604,47.531,53.65,53.25,53.113,54.973,59.559,58.246,65.876,65.549,74.606,76.032,83.213,82.266,91.09,98.401,114.253,127.74,130.065,115.593,101.915,100.689,98.085,95.158,100.0,104.36,110.356,122.751,132.205,129.066,126.839,134.783,132.943,
MPU0531573       ,MPU0531573       ,"Services Input for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,18.4,4.2,12.9,-0.7,-0.3,3.5,8.3,-2.2,13.1,-0.5,13.8,1.9,9.4,-1.1,10.7,8.0,16.1,11.8,1.8,-11.1,-11.8,-1.2,-2.6,-3.0,5.1,4.4,5.7,11.2,7.7,-2.4,-1.7,6.3,-1.4,
MPU0531611       ,MPU0531611       ,"Sectoral output, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,307.746,348.8,371.369,408.842,417.529,443.715,460.011,490.422,502.893,546.423,576.026,604.42,640.149,695.003,725.858,790.896,858.349,972.034,1113.826,1132.515,1128.766,1058.227,1008.215,1067.358,1101.636,1195.386,1286.235,1361.825,1469.074,1562.608,1609.751,1684.438,1806.415,1823.557,
MPU0531621       ,MPU0531621       ,"Capital costs, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,97.484,20.709,129.747,100.488,109.804,391.795,138.596,148.512,183.098,175.717,193.451,190.768,234.246,236.407,252.899,277.22,290.089,297.933,336.379,303.487,365.562,359.545,346.66,378.186,412.584,460.986,504.999,514.01,512.45,518.166,532.724,552.757,591.65,590.846,
MPU0531631       ,MPU0531631       ,"Labor costs, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,74.598,160.169,60.192,95.911,89.254,-173.503,85.616,83.004,60.666,74.377,80.95,73.529,56.906,60.498,64.782,71.938,74.008,80.674,83.94,92.694,92.338,90.802,93.219,108.761,113.983,111.79,109.673,110.041,121.658,130.584,142.979,155.72,152.768,171.49,
MPU0531641       ,MPU0531641       ,"Energy costs, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,2.277,3.803,5.497,8.099,9.789,11.497,15.412,19.818,22.445,28.151,31.244,33.807,31.339,39.837,51.936,39.809,47.026,53.421,68.696,71.494,60.895,61.935,53.895,62.547,58.397,60.794,69.864,82.899,90.637,93.649,102.827,113.249,123.154,122.195,
MPU0531651       ,MPU0531651       ,"Materials costs, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,28.831,34.358,34.847,37.953,37.692,37.438,32.955,30.131,25.011,21.254,15.841,13.175,13.796,14.589,7.948,8.277,9.563,16.061,20.344,24.916,27.8,23.953,14.147,19.427,24.904,31.839,35.776,38.523,44.936,46.488,47.656,57.842,61.372,57.125,
MPU0531661       ,MPU0531661       ,"Services costs, billions of current dollars for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,104.556,129.761,141.087,166.391,170.989,176.488,187.432,208.956,211.673,246.924,254.54,293.142,303.863,343.672,348.293,393.652,437.664,523.945,604.466,639.925,582.171,521.992,500.294,498.437,491.768,529.976,565.923,616.351,699.393,773.722,783.565,804.87,877.472,881.9,
MPU0531671       ,MPU0531671       ,"Capital share for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,0.317,0.059,0.349,0.246,0.263,0.883,0.301,0.303,0.364,0.322,0.336,0.316,0.366,0.34,0.348,0.351,0.338,0.307,0.302,0.268,0.324,0.34,0.344,0.354,0.375,0.386,0.393,0.377,0.349,0.332,0.331,0.328,0.328,0.324,
MPU0531681       ,MPU0531681       ,"Labor share for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,0.242,0.459,0.162,0.235,0.214,-0.391,0.186,0.169,0.121,0.136,0.141,0.122,0.089,0.087,0.089,0.091,0.086,0.083,0.075,0.082,0.082,0.086,0.092,0.102,0.103,0.094,0.085,0.081,0.083,0.084,0.089,0.092,0.085,0.094,
MPU0531691       ,MPU0531691       ,"Energy share for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,0.007,0.011,0.015,0.02,0.023,0.026,0.034,0.04,0.045,0.052,0.054,0.056,0.049,0.057,0.072,0.05,0.055,0.055,0.062,0.063,0.054,0.059,0.053,0.059,0.053,0.051,0.054,0.061,0.062,0.06,0.064,0.067,0.068,0.067,
MPU0531701       ,MPU0531701       ,"Materials share for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,0.094,0.099,0.094,0.093,0.09,0.084,0.072,0.061,0.05,0.039,0.028,0.022,0.022,0.021,0.011,0.01,0.011,0.017,0.018,0.022,0.025,0.023,0.014,0.018,0.023,0.027,0.028,0.028,0.031,0.03,0.03,0.034,0.034,0.031,
MPU0531711       ,MPU0531711       ,"Services share for Real estate (NAICS 531), Levels",1,1987-A01,2020-A01,0.34,0.372,0.38,0.407,0.41,0.398,0.407,0.426,0.421,0.452,0.442,0.485,0.475,0.494,0.48,0.498,0.51,0.539,0.543,0.565,0.516,0.493,0.496,0.467,0.446,0.443,0.44,0.453,0.476,0.495,0.487,0.478,0.486,0.484,
MPU0531742       ,MPU0531742       ,"Contribution of energy intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,94.053,94.485,94.844,95.374,95.762,96.243,96.931,97.747,98.181,99.021,99.373,100.016,99.521,100.258,101.328,100.002,99.978,100.277,100.932,100.665,99.658,99.514,99.432,100.299,99.714,100.0,100.393,101.016,101.864,102.218,102.186,102.058,102.532,102.755,
MPU0531743       ,MPU0531743       ,"Contribution of energy intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,0.5,0.4,0.6,0.4,0.5,0.7,0.8,0.4,0.9,0.4,0.6,-0.5,0.7,1.1,-1.3,0.0,0.3,0.7,-0.3,-1.0,-0.1,-0.1,0.9,-0.6,0.3,0.4,0.6,0.8,0.3,0.0,-0.1,0.5,0.2,
MPU0531762       ,MPU0531762       ,"Contribution of materials intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,103.73,104.8,104.428,105.114,105.073,105.395,103.884,103.023,101.671,100.852,99.796,99.466,99.498,99.412,98.458,98.493,98.551,99.158,99.417,99.657,99.913,99.54,98.631,99.174,99.559,100.0,100.23,100.408,100.796,100.856,100.694,100.979,101.138,100.922,
MPU0531763       ,MPU0531763       ,"Contribution of materials intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,1.0,-0.4,0.7,0.0,0.3,-1.4,-0.8,-1.3,-0.8,-1.0,-0.3,0.0,-0.1,-1.0,0.0,0.1,0.6,0.3,0.2,0.3,-0.4,-0.9,0.6,0.4,0.4,0.2,0.2,0.4,0.1,-0.2,0.3,0.2,-0.2,
MPU0531772       ,MPU0531772       ,"Contribution of services intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,70.721,74.381,75.083,78.866,78.932,80.632,80.764,83.096,82.078,85.816,84.78,90.277,89.703,93.572,93.045,97.186,98.164,105.125,110.624,110.029,103.872,99.603,100.682,101.129,99.338,100.0,100.677,103.195,106.964,109.799,106.143,102.435,105.154,104.718,
MPU0531773       ,MPU0531773       ,"Contribution of services intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",3,1988-A01,2020-A01,,5.2,0.9,5.0,0.1,2.2,0.2,2.9,-1.2,4.6,-1.2,6.5,-0.6,4.3,-0.6,4.5,1.0,7.1,5.2,-0.5,-5.6,-4.1,1.1,0.4,-1.8,0.7,0.7,2.5,3.7,2.7,-3.3,-3.5,2.7,-0.4,
MPU0531782       ,MPU0531782       ,"Contribution of intermediate inputs intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,68.997,73.651,74.363,79.06,79.419,81.787,81.323,83.673,81.927,85.69,84.07,89.8,88.815,93.251,92.82,95.717,96.715,104.52,110.995,110.37,103.421,98.657,98.736,100.592,98.616,100.0,101.305,104.668,109.825,113.195,109.216,105.566,109.043,108.596,
