series_id        ,sector_code,measure_code,duration_code,base_year,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
MPU0531572       ,531,57,2,2012,"Services Input for Real estate (NAICS 531), Indexes = 100.000",,1987,A01,2020,A01
MPU0531573       ,531,57,3,-,"Services Input for Real estate (NAICS 531), % Change Year Ago",,1988,A01,2020,A01
MPU0531611       ,531,61,1,-,"Sectoral output, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531621       ,531,62,1,-,"Capital costs, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531631       ,531,63,1,-,"Labor costs, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531641       ,531,64,1,-,"Energy costs, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531651       ,531,65,1,-,"Materials costs, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531661       ,531,66,1,-,"Services costs, billions of current dollars for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531671       ,531,67,1,-,"Capital share for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531681       ,531,68,1,-,"Labor share for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531691       ,531,69,1,-,"Energy share for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531701       ,531,70,1,-,"Materials share for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531711       ,531,71,1,-,"Services share for Real estate (NAICS 531), Levels",,1987,A01,2020,A01
MPU0531742       ,531,74,2,2012,"Contribution of energy intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",,1987,A01,2020,A01
MPU0531743       ,531,74,3,-,"Contribution of energy intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",,1988,A01,2020,A01
MPU0531762       ,531,76,2,2012,"Contribution of materials intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",,1987,A01,2020,A01
MPU0531763       ,531,76,3,-,"Contribution of materials intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",,1988,A01,2020,A01
MPU0531772       ,531,77,2,2012,"Contribution of services intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",,1987,A01,2020,A01
MPU0531773       ,531,77,3,-,"Contribution of services intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",,1988,A01,2020,A01
MPU0531782       ,531,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Real estate (NAICS 531), Indexes = 100.000",,1987,A01,2020,A01
MPU0531783       ,531,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Real estate (NAICS 531), % Change Year Ago",,1988,A01,2020,A01
MPU0532012       ,532,1,2,2012,"Total factor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0532013       ,532,1,3,-,"Total factor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0532032       ,532,3,2,2012,"Combined inputs for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0532033       ,532,3,3,-,"Combined inputs for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0532042       ,532,4,2,2012,"Capital input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0532043       ,532,4,3,-,"Capital input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0532052       ,532,5,2,2012,"Labor input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU0532053       ,532,5,3,-,"Labor input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",3.0,1988,A01,2020,A01
MPU0532062       ,532,6,2,2012,"Labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU0532063       ,532,6,3,-,"Labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",8.0,1988,A01,2020,A01
MPU0532072       ,532,7,2,2012,"Capital productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532073       ,532,7,3,-,"Capital productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532082       ,532,8,2,2012,"Capital intensity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532083       ,532,8,3,-,"Capital intensity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532152       ,532,15,2,2012,"Contribution of capital intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532153       ,532,15,3,-,"Contribution of capital intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532162       ,532,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532163       ,532,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532172       ,532,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532173       ,532,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532182       ,532,18,2,2012,"Contribution of labor composition to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532183       ,532,18,3,-,"Contribution of labor composition to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532192       ,532,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532193       ,532,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532202       ,532,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532203       ,532,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532512       ,532,51,2,2012,"Real sectoral output for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532513       ,532,51,3,-,"Real sectoral output for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532552       ,532,55,2,2012,"Energy input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532553       ,532,55,3,-,"Energy input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532562       ,532,56,2,2012,"Materials input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532563       ,532,56,3,-,"Materials input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532572       ,532,57,2,2012,"Services Input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532573       ,532,57,3,-,"Services Input for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532611       ,532,61,1,-,"Sectoral output, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532621       ,532,62,1,-,"Capital costs, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532631       ,532,63,1,-,"Labor costs, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532641       ,532,64,1,-,"Energy costs, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532651       ,532,65,1,-,"Materials costs, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532661       ,532,66,1,-,"Services costs, billions of current dollars for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532671       ,532,67,1,-,"Capital share for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532681       ,532,68,1,-,"Labor share for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532691       ,532,69,1,-,"Energy share for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532701       ,532,70,1,-,"Materials share for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532711       ,532,71,1,-,"Services share for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Levels",,1987,A01,2020,A01
MPU0532742       ,532,74,2,2012,"Contribution of energy intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532743       ,532,74,3,-,"Contribution of energy intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532762       ,532,76,2,2012,"Contribution of materials intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
MPU0532763       ,532,76,3,-,"Contribution of materials intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), % Change Year Ago",,1988,A01,2020,A01
MPU0532772       ,532,77,2,2012,"Contribution of services intensity to labor productivity for Rental and leasing services and lessors of nonfinancial and intangible assets (NAICS 532,533), Indexes = 100.000",,1987,A01,2020,A01
