Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2017-12-31","31064362","31064365","Other Retirement","422231658.13","1096625303.31","1045851482.26","9","7","7","70","D","RSG","3","1.3.3","2018","1","2017","4","12","31"
"2017-12-31","31064359","31064366","Excise Taxes","4754752841.73","19457607664.51","19376189342.26","9","8","8","80","D","RSG","2","1.4","2018","1","2017","4","12","31"
"2017-12-31","31064359","31064367","Estate and Gift Taxes","1712256575.97","5257884368.10","4806226965.61","9","9","9","90","D","RSG","2","1.5","2018","1","2017","4","12","31"
"2017-12-31","31064359","31064368","Customs Duties","3106714454.49","9446249137.93","8812278979.99","9","10","10","100","D","RSG","2","1.6","2018","1","2017","4","12","31"
"2017-12-31","31064359","31064369","Miscellaneous Receipts","6636443936.80","23587502975.70","27077075498.11","9","11","11","110","D","RSG","2","1.7","2018","1","2017","4","12","31"
"2017-12-31","31064359","31064370","Total","325796890249.97","769511803200.05","740771156520.50","9","12","12","120","T","SL","2","1.8","2018","1","2017","4","12","31"
"2017-12-31","null","31064371","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064372","National Defense","59148509642.03","166234193874.30","156965653201.37","9","14","14","140","D","F","2","2.1","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064373","International Affairs","3010694010.95","13035105488.80","12272071816.59","9","15","15","150","D","F","2","2.2","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064374","General Science, Space, and Technology","2995870400.16","8216728979.10","8033636154.92","9","16","16","160","D","F","2","2.3","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064375","Energy","-425028183.23","226691000.82","1038288872.48","9","17","17","170","D","F","2","2.4","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064376","Natural Resources and Environment","4675625187.58","11119833063.38","9861110161.95","9","18","18","180","D","F","2","2.5","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064377","Agriculture","3577179483.75","20987248287.00","20191005926.15","9","19","19","190","D","F","2","2.6","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064378","Commerce and Housing Credit","-6804343052.66","-7276060537.46","-9102580185.72","9","20","20","200","D","F","2","2.7","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064379","Transportation","7786879711.78","22594136475.59","22895437721.65","9","21","21","210","D","F","2","2.8","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064380","Community and Regional Development","3669211839.80","16632090105.47","6928836391.78","9","22","22","220","D","F","2","2.9","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064381","Education, Training, Employment, and Social Services","6770897786.36","20412866559.14","18379684142.06","9","23","23","230","D","F","2","2.10","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064382","Health","44416202960.48","132745024200.91","133392931311.60","9","24","24","240","D","F","2","2.11","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064383","Medicare","46312394019.65","127141562826.51","127073130302.92","9","25","25","250","D","F","2","2.12","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064384","Income Security","46296945517.83","105900638474.40","106048629635.89","9","26","26","260","D","F","2","2.13","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064385","Social Security","79915915219.87","239213808562.90","231447024856.34","9","27","27","270","D","F","2","2.14","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064386","Veterans Benefits and Services","23649957424.69","46708729153.94","43835042254.35","9","28","28","280","D","F","2","2.15","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064387","Administration of Justice","5077248371.39","15112264528.53","14206663241.16","9","29","29","290","D","F","2","2.16","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064388","General Government","1288788510.97","5044406986.39","5855195205.92","9","30","30","300","D","F","2","2.17","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064389","Net Interest","23952235682.39","83974281395.62","72650277074.74","9","31","31","320","D","F","2","2.18","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064391","Undistributed Offsetting Receipts","-6324734795.10","-33556730952.03","-31365145901.65","9","32","32","330","D","F","2","2.19","2018","1","2017","4","12","31"
"2017-12-31","31064371","31064392","Total","348990449738.69","994466818473.31","950606892184.50","9","33","33","340","T","SL","2","2.20","2018","1","2017","4","12","31"
"2017-11-30","null","30758769","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758770","Individual Income Taxes","98703107013.61","226535389105.87","213299662783.00","9","2","2","20","D","RSG","2","1.1","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758771","Corporation Income Taxes","-2304448544.24","1424540752.36","2920050458.53","9","3","3","30","D","RSG","2","1.2","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758772","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2018","1","2017","4","11","30"
"2017-11-30","30758772","30758773","Employment and General Retirement","86828922093.89","167628526514.24","158166325234.47","9","5","5","50","D","RSG","3","1.3.1","2018","1","2017","4","11","30"
"2017-11-30","30758772","30758774","Unemployment Insurance","3030056247.27","5912986595.18","6123358214.06","9","6","6","60","D","RSG","3","1.3.2","2018","1","2017","4","11","30"
"2017-11-30","30758772","30758775","Other Retirement","338939367.06","674393645.18","647019118.03","9","7","7","70","D","RSG","3","1.3.3","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758776","Excise Taxes","7239728876.94","14702854822.78","12937906123.98","9","8","8","80","D","RSG","2","1.4","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758777","Estate and Gift Taxes","1931107373.77","3545627792.13","2875220406.10","9","9","9","90","D","RSG","2","1.5","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758778","Customs Duties","3100329508.62","6339534683.44","5965985104.08","9","10","10","100","D","RSG","2","1.6","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758779","Miscellaneous Receipts","9506520237.46","16951059038.90","18631494928.96","9","11","11","110","D","RSG","2","1.7","2018","1","2017","4","11","30"
"2017-11-30","30758769","30758780","Total","208374262174.38","443714912950.08","421567022371.21","9","12","12","120","T","SL","2","1.8","2018","1","2017","4","11","30"
"2017-11-30","null","30758781","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758782","National Defense","47470474309.76","107085684232.27","100047579871.95","9","14","14","140","D","F","2","2.1","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758783","International Affairs","4538530947.49","10024411477.85","9773922498.42","9","15","15","150","D","F","2","2.2","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758784","General Science, Space, and Technology","2572181492.54","5220858578.94","4912026172.35","9","16","16","160","D","F","2","2.3","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758785","Energy","54761775.90","651719184.05","860907530.58","9","17","17","170","D","F","2","2.4","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758786","Natural Resources and Environment","3660939236.25","6444207875.80","6022388468.84","9","18","18","180","D","F","2","2.5","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758787","Agriculture","6424428142.09","17410068803.25","17180880066.37","9","19","19","190","D","F","2","2.6","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758788","Commerce and Housing Credit","-1529413841.11","-471717484.80","-1088371217.12","9","20","20","200","D","F","2","2.7","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758789","Transportation","7241504324.62","14807256763.81","14873969686.06","9","21","21","210","D","F","2","2.8","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758790","Community and Regional Development","6722092489.11","12962878265.67","4717432501.59","9","22","22","220","D","F","2","2.9","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758791","Education, Training, Employment, and Social Services","6379930788.95","13641968772.78","10789887806.08","9","23","23","230","D","F","2","2.10","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758792","Health","43532947765.63","88328821240.43","84026583591.14","9","24","24","240","D","F","2","2.11","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758793","Medicare","55382610092.15","80829168806.86","81224706066.53","9","25","25","250","D","F","2","2.12","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758794","Income Security","37167769410.25","59603692956.57","58135003088.15","9","26","26","260","D","F","2","2.13","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758795","Social Security","79327923822.91","159297893343.03","154410822896.15","9","27","27","270","D","F","2","2.14","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758796","Veterans Benefits and Services","14727438198.55","23058771729.25","21495488620.07","9","28","28","280","D","F","2","2.15","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758797","Administration of Justice","5632358461.81","10035016157.14","9300139965.71","9","29","29","290","D","F","2","2.16","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758798","General Government","2001807354.84","3755618475.42","4031299022.71","9","30","30","300","D","F","2","2.17","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758799","Net Interest","31530469848.31","60022045713.23","48593848353.35","9","31","31","320","D","F","2","2.18","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758801","Undistributed Offsetting Receipts","-5917054628.08","-27231996156.93","-25242380472.54","9","32","32","330","D","F","2","2.19","2018","1","2017","4","11","30"
"2017-11-30","30758781","30758802","Total","346921699991.97","645476368734.62","604066134516.39","9","33","33","340","T","SL","2","2.20","2018","1","2017","4","11","30"
"2017-10-31","null","29789707","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789708","Individual Income Taxes","127832282092.26","127832282092.26","121576061846.56","9","2","2","20","D","RSG","2","1.1","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789709","Corporation Income Taxes","3728989296.60","3728989296.60","2277224542.37","9","3","3","30","D","RSG","2","1.2","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789710","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2018","1","2017","4","10","31"
"2017-10-31","29789710","29789711","Employment and General Retirement","80799604420.35","80799604420.35","76311558930.19","9","5","5","50","D","RSG","3","1.3.1","2018","1","2017","4","10","31"
"2017-10-31","29789710","29789712","Unemployment Insurance","2882930347.91","2882930347.91","2722637201.00","9","6","6","60","D","RSG","3","1.3.2","2018","1","2017","4","10","31"
"2017-10-31","29789710","29789713","Other Retirement","335454278.12","335454278.12","326332162.46","9","7","7","70","D","RSG","3","1.3.3","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789714","Excise Taxes","7463125945.84","7463125945.84","5707065500.98","9","8","8","80","D","RSG","2","1.4","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789715","Estate and Gift Taxes","1614520418.36","1614520418.36","1325571973.41","9","9","9","90","D","RSG","2","1.5","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789716","Customs Duties","3239205174.82","3239205174.82","3069258551.44","9","10","10","100","D","RSG","2","1.6","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789717","Miscellaneous Receipts","7444538801.44","7444538801.44","8376357462.54","9","11","11","110","D","RSG","2","1.7","2018","1","2017","4","10","31"
"2017-10-31","29789707","29789718","Total","235340650775.70","235340650775.70","221692068170.95","9","12","12","120","T","SL","2","1.8","2018","1","2017","4","10","31"
"2017-10-31","null","29789719","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789720","National Defense","59615209922.51","59615209922.51","52026580272.45","9","14","14","140","D","F","2","2.1","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789721","International Affairs","5485880530.36","5485880530.36","4244393624.13","9","15","15","150","D","F","2","2.2","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789722","General Science, Space, and Technology","2648677086.40","2648677086.40","2355268353.97","9","16","16","160","D","F","2","2.3","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789723","Energy","596957408.15","596957408.15","217857217.66","9","17","17","170","D","F","2","2.4","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789724","Natural Resources and Environment","2783268639.55","2783268639.55","2782208348.09","9","18","18","180","D","F","2","2.5","2018","1","2017","4","10","31"
"2017-10-31","29789719","29789725","Agriculture","10985640661.16","10985640661.16","11882169708.65","9","19","19","190","D","F","2","2.6","2018","1","2017","4","10","31"
