Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Current Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2018-08-31","34261801","34261819","Social Insurance and Retirement Receipts:","null","null","null","null","3","4","4","40","S","RSG","2","1.3","2018","4","2018","3","08","31"
"2018-08-31","34261819","34261825","Employment and General Retirement (Off-Budget)","67780000000.00","779944350646.78","778644246164.91","854552000000.00","3","5","5","50","D","SL","3","1.3.1","2018","4","2018","3","08","31"
"2018-08-31","34261819","34261831","Employment and General Retirement (On-Budget)","20555394188.93","241967777218.07","237824339176.90","266368000000.00","3","6","6","60","D","SL","3","1.3.2","2018","4","2018","3","08","31"
"2018-08-31","34261819","34261836","Unemployment Insurance","3816799885.69","44793423910.93","45423832675.26","45213000000.00","3","7","7","70","D","RSG","3","1.3.3","2018","4","2018","3","08","31"
"2018-08-31","34261819","34261838","Other Retirement","370885833.67","4071669401.59","3859432799.25","4678000000.00","3","8","8","80","D","RSG","3","1.3.4","2018","4","2018","3","08","31"
"2018-08-31","34261801","34261842","Excise Taxes","8154056675.85","78909157576.29","72603193258.98","92039000000.00","3","9","9","90","D","RSG","2","1.4","2018","4","2018","3","08","31"
"2018-08-31","34261801","34261844","Estate and Gift Taxes","1931997423.66","20693454489.81","21171951096.71","22519000000.00","3","10","10","100","D","RSG","2","1.5","2018","4","2018","3","08","31"
"2018-08-31","34261801","34261848","Customs Duties","4249193056.85","36726482331.77","31373881330.33","38246000000.00","3","11","11","110","D","RSG","2","1.6","2018","4","2018","3","08","31"
"2018-08-31","34261801","34261850","Miscellaneous Receipts","9271245096.31","93939515711.70","119643233811.27","108635000000.00","3","12","12","120","D","RSG","2","1.7","2018","4","2018","3","08","31"
"2018-08-31","34261801","34261860","Total Receipts","219115266127.70","2985185900501.25","2966171605763.58","3321924000000.00","3","13","13","130","T","SLB","2","1.8","2018","4","2018","3","08","31"
"2018-08-31","34261860","34261864","(On-Budget)","151335266127.70","2205241549854.47","2187527359598.67","2467372000000.00","3","14","14","140","T","SLB","3","1.8.1","2018","4","2018","3","08","31"
"2018-08-31","34261860","34261868","(Off-Budget)","67780000000.00","779944350646.78","778644246164.91","854552000000.00","3","15","15","150","T","SLB","3","1.8.2","2018","4","2018","3","08","31"
"2018-08-31","null","34261871","Budget Outlays","null","null","null","null","3","16","16","160","S","SLB","1","2","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261875","Legislative Branch","392993353.68","4302522951.35","4105945587.85","5477000000.00","3","17","17","170","D","C","2","2.1","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261879","Judicial Branch","689925557.49","7155505806.81","6897611528.21","8370000000.00","3","18","18","180","D","C","2","2.2","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261883","Department of Agriculture","8785472243.42","130275532880.75","121122954548.92","140863000000.00","3","19","19","210","D","C","2","2.3","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261887","Department of Commerce","580538782.44","8015802112.48","9578982072.11","9373000000.00","3","20","20","220","D","C","2","2.4","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261891","Department of Defense--Military Programs","58844372922.89","551719247140.34","514796911723.94","592569000000.00","3","21","21","230","D","C","2","2.5","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261895","Department of Education","7391474253.29","58290270175.23","101437796978.16","63884000000.00","3","22","22","250","D","C","2","2.6","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261899","Department of Energy","2351238540.97","23769000448.15","22518782340.00","28443000000.00","3","23","23","260","D","C","2","2.7","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261903","Department of Health and Human Services","131577917669.69","1050534136153.23","994062558029.39","1151628000000.00","3","24","24","275","D","C","2","2.8","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261907","Department of Homeland Security","4701422127.35","63591491330.62","42737445346.65","78117000000.00","3","25","25","280","D","C","2","2.9","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261911","Department of Housing and Urban Development","3738588371.24","53524381486.94","55784495172.90","55087000000.00","3","26","26","290","D","C","2","2.10","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261915","Department of the Interior","1120321536.76","12843285141.87","10974584273.42","14405000000.00","3","27","27","300","D","C","2","2.11","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261919","Department of Justice","2708636317.67","32383547357.09","28605770329.23","37017000000.00","3","28","28","310","D","C","2","2.12","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261923","Department of Labor","3693298462.81","37264925999.84","38704502339.89","39027000000.00","3","29","29","320","D","C","2","2.13","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261927","Department of State","2852230223.95","23555444474.84","22553706649.71","28806000000.00","3","30","30","330","D","C","2","2.14","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261931","Department of Transportation","8843753822.46","70207479383.34","71111762320.03","79300000000.00","3","31","31","340","D","C","2","2.15","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261935","Department of the Treasury:","null","null","null","null","3","32","32","350","S","C","2","2.16","2018","4","2018","3","08","31"
"2018-08-31","34261935","34261939","Interest on Treasury Debt Securities (Gross)","38356638083.18","492572107187.44","434628040135.35","518174000000.00","3","33","33","360","D","P","3","2.16.1","2018","4","2018","3","08","31"
"2018-08-31","34261935","34261943","Other","6927621456.34","143075997030.52","122367295277.79","105865000000.00","3","34","34","370","D","P","3","2.16.2","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261947","Department of Veterans Affairs","23772631521.84","170283871301.85","153562089788.15","178729000000.00","3","35","35","375","D","C","2","2.17","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261951","Corps of Engineers","132003629.64","4732465651.72","6048343954.25","7343000000.00","3","36","36","377","D","C","2","2.18","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261955","Other Defense Civil Programs","8818368929.82","54279196512.97","48597175685.36","56226000000.00","3","37","37","378","D","C","2","2.19","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261959","Environmental Protection Agency","668033373.82","7419492338.03","7440523745.15","8023000000.00","3","38","38","380","D","C","2","2.20","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261963","Executive Office of the President","32719443.60","350270173.62","376782210.22","422000000.00","3","39","39","385","D","C","2","2.21","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261967","General Services Administration","161857988.34","-286363223.36","-520878436.28","-269000000.00","3","40","40","390","D","C","2","2.22","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261971","International Assistance Programs","2298892618.02","19527379346.12","16330603255.40","22660000000.00","3","41","41","395","D","C","2","2.23","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261975","National Aeronautics and Space Administration","1654804127.42","17962246811.54","17102669618.69","19796000000.00","3","42","42","400","D","C","2","2.24","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261979","National Science Foundation","819263859.04","6509928354.27","6528195508.44","7240000000.00","3","43","43","405","D","C","2","2.25","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261983","Office of Personnel Management","8475891858.52","90245988770.41","87409500404.98","99363000000.00","3","44","44","410","D","C","2","2.26","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261985","Small Business Administration","122226101.72","-65764142.44","343070583.99","133000000.00","3","45","45","420","D","C","2","2.27","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261987","Social Security Administration","117047514538.31","981264351234.07","912300595017.03","1040486000000.00","3","46","46","423","D","C","2","2.28","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261989","Independent Agencies","2903491279.24","9860726320.01","13200066628.16","18508000000.00","3","47","47","440","D","C","2","2.29","2018","4","2018","3","08","31"
"2018-08-31","34261871","34261994","Undistributed Offsetting Receipts:","null","null","null","null","3","48","48","460","S","SL","2","2.30","2018","4","2018","3","08","31"
"2018-08-31","34261994","34261997","Interest","-4609646127.87","-149883932027.47","-146908782706.77","-146575000000.00","3","49","49","470","D","UORG","3","2.30.1","2018","4","2018","3","08","31"
"2018-08-31","34261994","34261999","Other","-12591705258.75","-91982373492.88","-83915898149.25","-97464000000.00","3","50","50","480","D","UORG","3","2.30.2","2018","4","2018","3","08","31"
"2018-08-31","34261871","34262001","Total Outlays","433262791608.34","3883298160989.30","3639883201761.07","4171026000000.00","3","51","51","490","T","SLB","2","2.31","2018","4","2018","3","08","31"
"2018-08-31","34262001","34262003","(On-Budget)","327486527801.26","3091509182255.91","2916259837503.30","3320421000000.00","3","52","52","500","T","SLB","3","2.31.1","2018","4","2018","3","08","31"
"2018-08-31","34262001","34262005","(Off-Budget)","105776263807.08","791788978733.39","723623364257.77","850605000000.00","3","53","53","510","T","SLB","3","2.31.2","2018","4","2018","3","08","31"
"2018-08-31","34261871","34262008","Surplus (+) or Deficit (-)","-214147525480.64","-898112260488.05","-673711595997.49","-849102000000.00","3","54","54","520","T","SLB","2","2.32","2018","4","2018","3","08","31"
"2018-08-31","34262008","34262010","(On-Budget)","-176151261673.56","-886267632401.44","-728732477904.63","-853049000000.00","3","55","55","530","T","SLB","3","2.32.1","2018","4","2018","3","08","31"
"2018-08-31","34262008","34262012","(Off-Budget)","-37996263807.08","-11844628086.61","55020881907.14","3947000000.00","3","56","56","540","T","SLB","3","2.32.2","2018","4","2018","3","08","31"
"2018-07-31","null","33719380","Budget Receipts","null","null","null","null","3","1","1","10","S","SLB","1","1","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719383","Individual Income Taxes","109660476807.28","1415150025117.72","1312691045033.70","1685422000000.00","3","2","2","20","D","RSG","2","1.1","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719387","Corporation Income Taxes","4295926625.01","166004350129.85","232293959985.61","204252000000.00","3","3","3","30","D","RSG","2","1.2","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719389","Social Insurance and Retirement Receipts:","null","null","null","null","3","4","4","40","S","RSG","2","1.3","2018","4","2018","3","07","31"
"2018-07-31","33719389","33719393","Employment and General Retirement (Off-Budget)","66396000000.00","712164350646.78","713403246164.91","854552000000.00","3","5","5","50","D","SL","3","1.3.1","2018","4","2018","3","07","31"
"2018-07-31","33719389","33719398","Employment and General Retirement (On-Budget)","20117980443.74","221412383029.14","218171812339.64","266368000000.00","3","6","6","60","D","SL","3","1.3.2","2018","4","2018","3","07","31"
"2018-07-31","33719389","33719403","Unemployment Insurance","3979121534.33","40976624025.24","41206652882.88","45213000000.00","3","7","7","70","D","RSG","3","1.3.3","2018","4","2018","3","07","31"
"2018-07-31","33719389","33719405","Other Retirement","389003395.92","3700783567.92","3496766750.54","4678000000.00","3","8","8","80","D","RSG","3","1.3.4","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719409","Excise Taxes","7716362861.19","70755100900.44","65186717602.65","92039000000.00","3","9","9","90","D","RSG","2","1.4","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719411","Estate and Gift Taxes","1783048997.84","18761457066.15","19407438815.99","22519000000.00","3","10","10","100","D","RSG","2","1.5","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719415","Customs Duties","4158946941.71","32477289274.92","28426651294.52","38246000000.00","3","11","11","110","D","RSG","2","1.6","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719417","Miscellaneous Receipts","6769355205.08","84668270615.39","105576345600.64","108635000000.00","3","12","12","120","D","RSG","2","1.7","2018","4","2018","3","07","31"
"2018-07-31","33719380","33719426","Total Receipts","225266222812.10","2766070634373.55","2739860636471.08","3321924000000.00","3","13","13","130","T","SLB","2","1.8","2018","4","2018","3","07","31"
"2018-07-31","33719426","33719432","(On-Budget)","158870222812.10","2053906283726.77","2026457390306.17","2467372000000.00","3","14","14","140","T","SLB","3","1.8.1","2018","4","2018","3","07","31"
"2018-07-31","33719426","33719436","(Off-Budget)","66396000000.00","712164350646.78","713403246164.91","854552000000.00","3","15","15","150","T","SLB","3","1.8.2","2018","4","2018","3","07","31"
"2018-07-31","null","33719440","Budget Outlays","null","null","null","null","3","16","16","160","S","SLB","1","2","2018","4","2018","3","07","31"
